"","age_category","author","availability","core","id","in_degree","is_cited","is_citing","lb","out_degree","place","publ_country","publ_language","title","type_category","year","topicality_final","topicality","bridging_final","community_max"
"RMRE000266","1.0","Ridolfi, Carlo","31","True","5697","22","True","False","False","0","In Venetia","IT","ita","Le marauiglie dell'arte, ouero Le vite de gl'illustri pittori veneti, e dello Stato. Oue sono raccolte le opere insigni, i costumi, & i ritratti loro. Con la narratione delle historie, delle fauole, e delle moralità da quelli dipinte. Descritte dal caualier Carlo Ridolfi. Con tre tauole copiose de' nomi de' pittori antichi, e moderni, e delle cose notabili. Parte prima[-seconda] ..","1.0","1648.0","0.4396603396603397","0.9935064935064936","-0.9258741258741259","0"
"RMRE000503","1.0","Zanetti, Antonio Maria","26","True","1564","48","True","False","False","0","In Venezia","IT","ita","Della pittura veneziana e delle opere pubbliche de' veneziani maestri libri 5","3.0","1771.0","0.5079693045490414","0.9989440337909187","-1.0762811691108918","0"
"RMRE001220","1.0","Martinelli, Domenico","14","True","18905","23","True","False","False","0","Venetia","IT","ita","Il ritratto di Venezia diuiso in due parti. Nella prima, si descriuono  breuemente tutte le chiese della città, con le memorie più illustri, depositi, epitaffij, inscrizioni, scolture, e pitture più conspicue, con le dichiarazioni, & autori di esse. Nella seconda, si dà breue relazione del gouerno della republica, delli magistrati, delle fabriche publiche, e più riguardeuoli, &c","1.0","1684.0","0.251521154662516","0.9947643979057592","-0.875017687844913","0"
"RMRE001927","2.0","Renier Michiel, Giustina","37","True","16807","15","True","False","False","0","Milano","IT","ita","Origine delle feste veneziane di Giustina Renier Michiel Volume primo [-sesto","3.0","1829.0","-0.0818414322250639","0.35294117647058826","1.2621483375959082","0"
"RMS0044598","3.0","McNeill, William Hardy","3","True","36119","15","True","False","False","0","Chicago","US","eng","Venice the hinge of Europe : 1081-1797","3.0","1974.0","-0.03686635944700467","0.6774193548387096","-0.6466973886328724","2"
"RMS2640126","3.0","Molmenti, Pompeo","1","True","12598","12","True","False","False","0","Trieste","IT","ita","La storia di Venezia nella vita privata : dalle origini alla caduta della repubblica","3.0","1978.0","-0.3772819472616633","0.5882352941176471","0.5486815415821501","1"
"RMSE002124","2.0","","4","True","11978","18","True","False","False","0","Venezia","IT","ita","Le fabbriche piu cospicue di Venezia misurate, illustrate, ed intagliate dai membri della veneta reale accademia di belle arti, volume primo <-secondo","3.0","1815.0","0.4642857142857143","1.0","-1.3035714285714286","0"
"RMSE054132","1.0","","1","True","25665","10","True","False","False","0","Venetiis","IT","lat","Ecclesiae venetae antiquis monumentis nunc etiam primum editis illustratae ac in decades distributae. Decas prima","1.0","1749.0","0.16666666666666663","1.0","-1.4166666666666667","0"
"RMSE107460","1.0","recensuit,   praefationibus illustravit Flaminius Cornelius","1","True","8880","12","True","False","False","0","Venetiis","IT","lat","Laurentii De Monacis ... Chronicon de rebus venetis ab U. C. ad annum 1354 ..","1.0","1758.0","-0.2512315270935961","0.7142857142857143","0.8091133004926108","2"
"SBL0009635","3.0","Davis, James Cushman","24","True","23401","73","True","True","True","55","Baltimore","US","eng","The decline of the Venetian nobility as a ruling class","3.0","1962.0","0.5312935980130254","0.9651778955336866","-0.9286267290620053","1"
"SBL0011718","3.0","Lauts, Jan","6","True","29932","10","True","False","False","0","London","GB","eng","Carpaccio : Paintings and drawings","3.0","1962.0","0.5714285714285714","1.0","-1.642857142857143","0"
"SBL0036148","3.0","Zangirolami, Cesare","7","True","28125","31","True","False","False","0","Venezia","IT","ita","Storia delle chiese, dei monasteri, delle scuole di Venezia rapinate e distrutte da Napoleone Bonaparte","3.0","1962.0","0.4276729559748428","1.0","-1.0429020664869721","0"
"SBL0037940","3.0","Seneca, Federico","29","True","27420","13","True","False","False","0","Padova","IT","ita","Venezia e Papa Giulio 2","3.0","1962.0","0.347972972972973","0.972972972972973","-1.1005067567567568","1"
"SBL0038563","3.0","Tamassia Mazzarotto, Bianca","41","True","26702","11","True","False","False","0","Firenze","IT","ita","Le feste veneziane : i giochi popolari, le cerimonie religiose e di governo","3.0","1961.0","-0.1384615384615384","0.46153846153846156","-0.11923076923076925","0"
"SBL0039328","3.0","Scattolin, Giorgia","6","True","3078","22","True","False","False","0","Venezia","IT","ita","Contributo allo studio dell'architettura civile veneziana dal 9. al 13. secolo : le Case-Fondaco sul Canal Grande","3.0","1961.0","0.26315789473684215","1.0","-1.1782894736842107","0"
"SBL0047269","3.0","Kedar, Benjamin Z","9","True","23313","16","True","False","True","0","New Haven","US","eng","Merchants in crisis : Genoese and Venetian men of affairs and the fourteenth-century depression","3.0","1976.0","-0.19036427732079908","0.782608695652174","-0.42978848413631027","2"
"SBL0050469","3.0","Schulz, Anne Markham","22","True","19053","17","True","False","False","0","New York","US","eng","Niccolò di Giovanni Fiorentino and Venetian sculpture of the early Renaissance","3.0","1978.0","0.4873417721518988","0.9873417721518988","-1.490506329113924","0"
"SBL0055705","3.0","Lupprian, Karl-Ernst","17","True","35936","10","True","False","False","0","Venezia","IT","ita","Il Fondaco dei Tedeschi e la sua funzione di controllo del commercio tedesco a Venezia","3.0","1978.0","0.0641025641025641","0.8333333333333334","-0.5961538461538463","2"
"SBL0073509","3.0","Da Mosto, Andrea","25","True","6504","18","True","False","False","0","Milano","IT","ita","I Dogi di Venezia nella vita pubblica e privata","3.0","1966.0","0.14799154334038056","0.6363636363636364","-0.04756871035940802","0"
"SBL0077180","3.0","Rizzi, Aldo","62","True","18443","10","True","False","False","0","Venezia","IT","ita","Luca Carlevarijs","3.0","1967.0","0.0","1.0","-0.28571428571428575","0"
"SBL0093981","3.0","Cessi, Roberto","24","True","7013","40","True","False","False","0","Milano","IT","ita","Storia della Repubblica di Venezia","3.0","1968.0","-0.049533273110508924","0.5121951219512195","-0.114649202047576","1"
"SBL0108192","3.0","Torcellan, Gianfranco","60","True","22428","10","True","False","False","0","Torino","IT","ita","Settecento veneto e altri scritti storici","3.0","1969.0","-0.3295454545454546","0.625","0.10227272727272729","0"
"SBL0109491","3.0","Labalme, Patricia H","37","True","5223","23","True","False","False","0","Roma","IT","eng","Bernardo Giustiniani : a Venetian of the Quattrocento","3.0","1969.0","0.10089552238805977","0.8208955223880597","-0.4038805970149253","1"
"SBL0118571","3.0","Chambers, David Sanderson","16","True","3594","47","True","False","True","0","London","GB","eng","The Imperial age of Venice : 1380-1580","3.0","1970.0","0.3519467213114754","0.84375","-0.5724503467843632","1"
"SBL0127162","3.0","Geanakoplos, Deno John","35","True","22446","16","True","False","False","0","Cambridge (Mass","US","eng","Greek scholars in Venice : studies in the dissemination of Greek learning from Byzantium to Western Europe","3.0","1962.0","0.572972972972973","0.972972972972973","-1.1747747747747748","1"
"SBL0129998","3.0","Luzzatto, Gino","85","True","29786","75","True","False","True","0","Venezia","IT","ita","Storia economica di Venezia dall'11. al 16. secolo","3.0","1961.0","0.14847178976211228","0.6812903225806451","-0.23452111097272388","2"
"SBL0131426","3.0","Venezia","49","True","20757","11","True","False","False","0","Venezia","IT","ita","Cassiere della bolla ducale : grazie-novus liber, 1299-1305","1.0","1962.0","0.16666666666666663","1.0","-1.1130952380952381","2"
"SBL0131566","3.0","Dalla Libera, Sandro","37","True","12409","13","True","False","False","0","Venezia","IT","ita","L'arte degli organi a Venezia","3.0","1962.0","0.4416873449131513","0.9032258064516129","-1.1662531017369728","0"
"SBL0145643","3.0","Luzzatto, Gino","38","True","26324","13","True","False","False","0","Milano","IT","ita","Il debito pubblico della Repubblica di Venezia : dagli ultimi decenni del 12. secolo alla fine del 15","3.0","1963.0","0.09999999999999998","0.6","-0.4716666666666668","2"
"SBL0149690","3.0","Convegno internazionale di storia della civiltà veneziana","12","True","4535","18","True","False","False","0","Firenze","IT","ita","Venezia : centro di mediazione tra oriente e occidente (secoli 15.-16","3.0","1977.0","0.32142857142857145","0.75","-0.6952380952380952","1"
"SBL0150652","3.0","Bettini, Sergio","62","True","31822","16","True","False","False","0","Milano","IT","ita","Venezia : nascita di una città","3.0","1978.0","0.16479723899913723","0.9016393442622951","-0.5821829163071615","0"
"SBL0156578","3.0","Leciejewicz, Lech","23","True","22178","10","True","False","False","0","Roma","IT","ita","Torcello : scavi, 1961-62","3.0","1977.0","0.0","0.5","0.0","0"
"SBL0170713","3.0","Wolters, Wolfgang","4","True","31835","36","True","False","False","0","Venezia","IT","ita","La scultura veneziana gotica : 1300-1460","3.0","1976.0","0.2578214787383476","0.9895287958115183","-0.8968043672583322","0"
"SBL0175139","3.0","Lane, Frederic Chapin","30","True","22342","31","True","False","False","0","Paris","FR","fre","Navires et constructeurs a Venise pendant la Renaissance","3.0","1965.0","0.4004198110850118","0.9144385026737968","-0.5265880353840772","2"
"SBL0176798","2.0","Ruskin, John","2","True","36063","26","True","False","False","0","London","GB","eng","The stones of Venice","3.0","1921.0","0.45352098047361866","0.9956896551724138","-0.9473410884918987","0"
"SBL0185472","3.0","Tenenti, Alberto","35","True","6135","21","True","False","False","0","Paris","FR","fre","Cristoforo da Canal : la marine vénitienne avant Lépante","3.0","1962.0","-0.141931850183047","0.5373134328358209","-0.20473106167276833","1"
"SBL0185474","3.0","Tenenti, Alberto","40","True","12791","21","True","False","False","0","Paris","FR","fre","Naufrages, corsaires et assurances maritimes à Venise, 1592-1609","3.0","1959.0","0.285158277114686","0.9680851063829787","-0.722755578619616","1"
"SBL0188991","3.0","edited with an introduction by Brian Pullan","27","True","18442","39","True","True","True","30","London","GB","eng","Crisis and change in the Venetian economy in the sixteenth and seventeenth centuries","3.0","1968.0","0.4804167470576886","0.9452054794520548","-0.8071580165927068","1"
"SBL0191721","3.0","Lane, Frederic Chapin","24","True","5850","24","True","True","True","5","Baltimore","US","eng","Venice and history : the collected papers of Frederic C. Lane","3.0","1966.0","0.15270413573700958","0.8048780487804879","-0.3789324849770237","2"
"SBL0194123","3.0","Pincus, Debra","8","True","9044","21","True","False","False","0","New York","US","eng","The Arco Foscari : the building of a triumphal gateway in the fifteenth century Venice","3.0","1976.0","0.2589118198874296","0.9512195121951219","-0.5670731707317074","0"
"SBL0199149","3.0","Millais, Euphemia Chalmers Gray","10","True","36771","11","True","False","False","0","London","GB","eng","Effie in Venice : Unpublished letters of Mrs. John Ruskin written from Venice between 1849-1852","1.0","1965.0","0.11904761904761907","0.8333333333333334","-0.5714285714285714","0"
"SBL0208245","3.0","Logan, Oliver","28","True","28955","44","True","False","False","0","London","GB","eng","Culture and society in Venice, 1470-1790 : the Renaissance and its heritage","3.0","1972.0","-0.12343647136273861","0.5816326530612245","-0.38045863506693","1"
"SBL0211116","3.0","Pocock, John Greville Agard","32","True","22809","14","True","False","False","0","Princeton","US","eng","The machiavellian moment : florentine political thought and the atlantic republican tradition","3.0","1975.0","0.08695652173913049","1.0","-0.9130434782608695","1"
"SBL0226013","3.0","edited by J.R. Hale","19","True","20378","53","True","False","False","0","London","GB","eng","Renaissance Venice","3.0","1973.0","0.3703794921240451","0.9384858044164038","-0.6042869719232422","1"
"SBL0226451","3.0","Brand, Charles M","9","True","17810","11","True","False","False","0","Cambridge, Mass","US","eng","Byzantium confronts the West : 1180-1204","3.0","1968.0","0.0625","1.0","-1.09375","2"
"SBL0229217","3.0","Pullan, Brian","30","True","4304","74","True","True","True","140","Oxford","GB","eng","Rich and poor in Renaissance Venice : the social institutions of a catholic state, to 1620","3.0","1971.0","0.009177521609759265","0.6350053361792957","-0.35193957748768445","1"
"SBL0231315","3.0","Robertson, Giles","17","True","81","12","True","False","False","0","Oxford","GB","eng","Giovanni Bellini","3.0","1968.0","0.3655172413793104","0.9655172413793104","-1.274137931034483","0"
"SBL0231348","3.0","Schulz, Juergen","10","True","18131","30","True","False","False","0","Berkeley","US","eng","Venetian painted ceilings of the Renaissance","3.0","1968.0","0.6011844758064516","0.98828125","-0.8413348454301075","0"
"SBL0241944","3.0","Boschini, Marco","57","True","15087","14","True","False","False","0","Venezia","IT","ita","La carta del navegar pitoresco : edizione critica","1.0","1966.0","0.3988095238095237","0.9821428571428571","-0.6180555555555556","0"
"SBL0251652","3.0","Da Mosto, Andrea","47","True","28758","18","True","False","False","0","Milano","IT","ita","I dogi di Venezia nella vita pubblica e privata","3.0","1960.0","0.25054945054945055","0.9428571428571428","-0.4612637362637363","0"
"SBL0253067","3.0","Barbari, Iacopo : de","9","True","33289","26","True","False","False","0","Venezia","IT","ita","La pianta prospettica di Venezia del 1500","1.0","1962.0","0.10297694891694653","0.979381443298969","-0.8084385497509555","0"
"SBL0254418","3.0","Heinemann, Fritz","7","True","7941","11","True","False","False","0","Venezia","IT","ita","Giovanni Bellini e i belliniani","3.0","1962.0","0.16666666666666663","1.0","-0.8055555555555556","0"
"SBL0254799","3.0","Lorenzetti, Giulio","12","True","17820","19","True","False","False","0","Roma","IT","ita","Venezia e il suo estuario : guida storico-artistica","2.0","1963.0","0.49173553719008267","0.9917355371900827","-0.46303128689492323","0"
"SBL0259303","3.0","Musolino, Giovanni","35","True","3544","13","True","False","False","0","Venezia","IT","ita","Santi e beati veneziani : quaranta profili","3.0","1963.0","0.08181818181818179","0.6818181818181818","0.35272727272727267","2"
"SBL0263243","3.0","S. Tramontin ... [et al.","32","True","37254","27","True","False","False","0","Venezia","IT","ita","Culto dei santi a Venezia","3.0","1965.0","0.05932979307819075","0.8267716535433071","-0.3886650796557406","0"
"SBL0275380","3.0","a cura di Roberto Cessi e Fanny Bennato","30","True","19988","23","True","False","False","0","Venezia","IT","lat","Venetiarum historia vulgo Petro Iustiniano Iustiniani filio adiudicata","1.0","1964.0","0.2321428571428571","0.875","-0.6037087912087911","2"
"SBL0280288","3.0","Martini, Egidio","2","True","10641","20","True","False","False","0","Venezia","IT","ita","La pittura veneziana nel Settecento","3.0","1964.0","0.22413793103448276","1.0","-0.9224137931034483","0"
"SBL0285881","3.0","Niero, Antonio","19","True","25528","12","True","False","False","0","Venezia","IT","ita","La chiesa dei Carmini : storia e arte","3.0","1965.0","0.2222222222222222","1.0","-0.7777777777777778","0"
"SBL0285889","3.0","Zava Boccazzi, Franca","38","True","22915","33","True","True","True","127","Venezia","IT","ita","La basilica dei santi Giovanni e Paolo in Venezia","3.0","1965.0","0.49509803921568624","0.9803921568627451","-0.9840686274509803","0"
"SBL0288005","3.0","Zordan, Giorgio","32","True","30551","19","True","False","True","0","Padova","IT","ita","L'ordinamento giuridico veneziano : lezioni di storia del diritto veneziano con una nota bibliografica","3.0","1980.0","0.1314285714285715","0.56","-0.4257142857142858","1"
"SBL0327699","3.0","Brusatin, Manlio","141","True","19838","28","True","False","False","0","Torino","IT","ita","Venezia nel Settecento : stato, architettura, territorio","3.0","1980.0","0.18604651162790697","0.7906976744186046","-0.4476744186046513","0"
"SBL0328144","3.0","","43","True","22854","16","True","False","False","0","Venezia","IT","ita","Venezia citta industriale : gli insediamenti produttivi del 19. secolo","3.0","1980.0","0.28214285714285714","0.9821428571428571","-0.661904761904762","0"
"SBL0332049","3.0","Cohen, Charles E","48","True","4832","10","True","False","False","0","Firenze","IT","eng","The drawings of Giovanni Antonio da Pordenone","3.0","1980.0","0.5714285714285714","1.0","-2.0","0"
"SBL0333513","3.0","Barzaghi, Antonio","50","True","658","11","True","False","False","0","Verona","IT","ita","Donne o cortigiane? : la prostituzione a Venezia","3.0","1980.0","0.03448275862068961","1.0","-0.2419950738916256","1"
"SBL0348140","3.0","Dalla Costa, Mario","127","True","14098","12","True","False","False","0","Venezia","IT","ita","Le pietre dell'architettura veneta e di Venezia","3.0","1981.0","0.5384615384615384","1.0","-1.7692307692307692","0"
"SBL0351940","3.0","Cracco, Giorgio","40","True","16900","35","True","False","False","0","Firenze","IT","ita","Societa e stato nel medioevo veneziano : secoli 12.-14","3.0","1967.0","0.4153561517113783","0.8936170212765957","-0.5896083872957139","2"
"SBL0356619","3.0","Piamonte, Giannina","24","True","30911","20","True","False","False","0","Venezia","IT","ita","Venezia vista dall'acqua : guida dei rii di Venezia e delle isole","3.0","1968.0","0.5","1.0","-1.2827380952380953","0"
"SBL0356745","3.0","Carile, Antonio","43","True","5524","20","True","False","False","0","Firenze","IT","ita","La cronachistica veneziana, secoli 13.-16., di fronte alla spartizione della Romania nel 1204","3.0","1969.0","0.31999999999999995","0.88","-0.39","2"
"SBL0356810","3.0","Mariuz, Adriano","35","True","33928","10","True","False","False","0","Venezia","IT","ita","Giandomenico Tiepolo","3.0","1971.0","0.125","0.875","-1.5","0"
"SBL0361653","3.0","Puppi, Lionello","51","True","13129","24","True","False","False","0","Venezia","IT","ita","Michele Sanmicheli : architetto di Verona","3.0","1971.0","0.4664625111133064","0.9947643979057592","-1.3292502222661264","0"
"SBL0361751","3.0","Zugni-Tauro, Anna Paola","29","True","5701","10","True","False","False","0","Venezia","IT","ita","Gaspare Diziani","3.0","1971.0","0.16666666666666663","1.0","-0.6805555555555556","0"
"SBL0372037","3.0","Muraro, Michelangelo","42","True","16347","11","True","False","False","0","Milano","IT","ita","Paolo da Venezia","3.0","1969.0","0.052473763118440875","0.9655172413793104","-0.464767616191904","0"
"SBL0372867","3.0","Paolillo, Domenico Roberto","36","True","27075","10","True","True","True","39","Venezia","IT","ita","Il Palazzo Dolfin Manin a Rialto : storia di un'antica dimora veneziana","3.0","1970.0","0.09090909090909094","1.0","-0.9090909090909091","0"
"SBL0374986","3.0","Giuseppe Samonà ... [et al.","84","True","5877","18","True","False","False","0","Padova","IT","ita","Piazza San Marco : l'architettura, la storia, le funzioni","3.0","1970.0","-0.006756756756756799","0.75","-0.33783783783783783","0"
"SBL0389914","3.0","Rubin De Cervin, Giovanni Battista","7","True","8958","11","True","False","False","0","Lausanne","CH","fre","Bateaux et batellerie de Venise","3.0","1978.0","0.11904761904761907","0.8333333333333334","-0.11507936507936511","2"
"SBL0420289","3.0","Semenzato, Camillo","57","True","4220","19","True","False","False","0","Venezia","IT","ita","La scultura veneta del Seicento e del Settecento","3.0","1966.0","0.5434782608695652","1.0","-1.3433503836317136","0"
"SBL0420583","3.0","Tassini, Giuseppe","18","True","15939","12","True","False","False","0","Venezia","IT","ita","Curiosita veneziane, ovvero origini delle denominazioni stradali","3.0","1964.0","0.6","1.0","-1.1666666666666665","0"
"SBL0454004","3.0","Cassini, Giocondo","23","True","6714","33","True","False","False","0","Venezia","IT","ita","Piante e vedute prospettiche di Venezia : 1479-1855","3.0","1971.0","0.5207681884511153","0.9908536585365854","-0.9693688763810715","0"
"SBL0461683","3.0","Borsari, Silvano","9","True","7720","14","True","False","False","0","Napoli","IT","ita","Studi sulle colonie veneziane in Romania nel 13. secolo","3.0","1966.0","0.24823252160251374","0.9850746268656716","-0.5577376276512176","2"
"SBL0467006","3.0","Zorzi, Alvise","58","True","24862","31","True","False","False","0","Milano","IT","ita","Venezia scomparsa","3.0","1972.0","0.2142232585252113","0.958904109589041","-0.4891188186145925","0"
"SBL0470479","3.0","Canale, Martino : da","27","True","25189","24","True","False","False","0","Firenze","IT","ita","Les estoires de Venise : cronaca veneziana in lingua francese dalle origini al 1275","3.0","1972.0","-0.2571428571428571","0.6","0.35298701298701307","0"
"SBL0472418","2.0","Da Porto, Luigi","68","True","16483","16","True","False","False","0","Firenze","IT","ita","Lettere storiche di Luigi Da Porto vicentino dall'anno 1509 al 1528","1.0","1857.0","0.25","1.0","-0.9626623376623377","1"
"SBL0475023","2.0","Bellemo, Vincenzo","16","True","5934","12","True","False","False","0","Chioggia","IT","ita","Il territorio di Chioggia : ricerche coro-idrografiche storico-critiche e archeologiche con l'analisi del Pactum Clugiae e tre appendici ..","3.0","1893.0","0.347972972972973","0.972972972972973","-1.0380067567567568","2"
"SBL0480049","2.0","Miller, William","8","True","12176","11","True","False","False","0","London","GB","eng","The Latins in the Levant : a history of Frankish Greece","3.0","1908.0","0.04761904761904767","0.7142857142857143","-1.2063492063492063","2"
"SBL0484841","3.0","Gasparetto, Astone","47","True","36030","18","True","True","True","121","Venezia","IT","ita","Il vetro di Murano dalle origini ad oggi","3.0","1958.0","-0.025974025974025983","0.42857142857142855","-0.10259740259740258","0"
"SBL0486868","3.0","Cozzi, Gaetano","59","True","33946","45","True","False","False","0","Venezia","IT","ita","Il doge Nicolò Contarini : ricerche sul patriziato veneziano agli inizi del Seicento","3.0","1958.0","0.44601252769077987","0.9412955465587044","-0.9011725613016577","1"
"SBL0492093","3.0","Chinazzo, Daniele","34","True","1968","17","True","False","False","0","Venezia","IT","ita","Cronica de la guerra da veniciani a zenovesi","1.0","1958.0","0.2005347593582888","0.8181818181818182","-0.7072192513368984","2"
"SBL0504431","3.0","Seneca, Federico","36","True","83","20","True","False","False","0","Padova","IT","ita","Il doge Leonardo Donà : la sua vita e la sua preparazione politica prima del dogado","3.0","1959.0","0.5218160377358491","0.9905660377358491","-1.3408018867924527","1"
"SBL0506131","3.0","Pietro Pirri","38","True","10971","11","True","False","False","0","Roma","IT","ita","L'interdetto di Venezia del 1606 e i Gesuiti : silloge di documenti con introduzione","3.0","1959.0","0.44642857142857145","0.875","-1.2053571428571428","1"
"SBL0529183","3.0","Zanette, Emilio","43","True","4612","12","True","False","False","0","Venezia","IT","ita","Suor Arcangela monaca del Seicento veneziano","3.0","1960.0","0.1875","0.9375","-0.96875","1"
"SBL0546872","3.0","a cura di Luigi Lanfranchi e Bianca Strina","47","True","36435","15","True","False","False","0","Venezia","IT","ita","Ss. Ilario e Benedetto e S. Gregorio","3.0","1965.0","-0.004398826979472137","0.6774193548387096","-0.6055718475073313","2"
"SBL0549608","3.0","a cura di Alfredo Stussi","56","True","35955","11","True","False","False","0","Venezia","IT","ita","Zibaldone da Canal : manoscritto mercantile del sec. 14","1.0","1967.0","0.16666666666666663","1.0","-0.625","2"
"SBL0560137","3.0","Preto, Paolo","50","True","36131","30","True","False","False","0","Firenze","IT","ita","Venezia e i Turchi","3.0","1975.0","0.37711160343395184","0.8662420382165605","-0.7571656050955414","1"
"SBL0566459","3.0","Gullino, Giuseppe","37","True","3625","14","True","False","False","0","Venezia","IT","ita","La politica scolastica veneziana nell'età delle riforme","3.0","1973.0","0.375","1.0","-1.2291666666666667","1"
"SBL0568052","3.0","Mangini, Nicola","98","True","18090","32","True","False","False","0","Milano","IT","ita","I teatri di Venezia","3.0","1974.0","0.14921980855806638","0.718562874251497","-0.14793041653918437","0"
"SBL0580404","3.0","Cervelli, Innocenzo","101","True","9179","26","True","False","False","0","Napoli","IT","ita","Machiavelli e la crisi dello Stato veneziano","3.0","1974.0","0.4322643979057592","0.9947643979057592","-0.9587369109947643","1"
"SBL0604032","3.0","Mantese, Giovanni","67","True","25698","16","True","False","False","0","Vicenza","IT","ita","Memorie storiche della Chiesa vicentina","3.0","","0.17016806722689082","0.7058823529411765","-0.9348739495798318","1"
"SBL0615034","3.0","Cassini, Giocondo","50","True","21449","27","True","False","False","0","Venezia","IT","ita","Piante e vedute prospettiche di Venezia, 1479-1855","3.0","1982.0","0.45614319705818734","0.945273631840796","-0.942083062946139","0"
"SBL0620017","3.0","Pozza, Marco","139","True","30825","11","True","False","False","0","Abano Terme","IT","ita","I Badoer : una famiglia veneziana dal 10. al 13. secolo","3.0","1982.0","0.07219251336898402","0.9545454545454546","-0.3302139037433155","2"
"SBL0621523","3.0","Finlay, Robert","80","True","22557","14","True","True","True","68","Milano","IT","ita","La vita politica nella Venezia del Rinascimento","3.0","1982.0","-0.019946808510638347","0.9375","-0.2861258865248227","1"
"SBL0621842","3.0","a cura di Gino Benzoni","62","True","34246","15","True","False","False","0","Milano","IT","ita","I Dogi","2.0","1982.0","-0.05128205128205132","0.3333333333333333","-0.11538461538461542","0"
"SBL0627129","3.0","Symposium italo-polacco Le origini di Venezia: problemi, esperienze, proposte","15","True","23385","10","True","False","False","0","Venezia","IT","ita","Symposium italo-polacco Le origini di Venezia: problemi, esperienze, proposte : Venezia, 28-29 febbraio, 1-2 marzo 1980","3.0","1981.0","-0.28409090909090906","0.625","-0.5113636363636365","0"
"SBL0636373","3.0","Berenson, Bernard","10","True","27024","13","True","False","False","0","London","GB","eng","Italian pictures of the Renaissance : a list of the principal artists and their works with an index of places","3.0","1957.0","0.21052631578947367","1.0","-0.8301435406698564","0"
"SBL0637246","3.0","Berengo, Andrea","36","True","131","16","True","False","False","0","Paris","FR","fre","Lettres d'un marchand venitien, Andrea Berengo : 1553-1556","1.0","1957.0","0.17049808429118773","0.9482758620689655","-0.7525542784163473","1"
"SBL0644581","3.0","Thiriet, Freddy","4","True","31400","16","True","False","False","0","Paris","FR","fre","Régestes des délibérations du Sénat de Venise concernant la Romanie","1.0","","0.3020594965675057","0.7368421052631579","-0.6618993135011442","2"
"SBL0647611","3.0","Thiriet, Freddy","28","True","20974","39","True","False","False","0","Paris","FR","fre","La Romanie vénitienne au Moyen âge : le développement et l'exploitation du domaine colonial vénitien, (12.-15. siècles","3.0","1959.0","0.2533783783783784","0.8783783783783784","-0.7223958333333332","2"
"SBL0651158","3.0","Bouwsma, William J","30","True","33011","49","True","True","True","159","Berkeley","US","eng","Venice and the defense of republican liberty : Renaissance values in the age of the Counter Reformation","3.0","1968.0","0.389554794520548","0.9375","-0.5988501620268082","1"
"SBL0653861","3.0","Brulez, Wilfrid","12","True","31330","17","True","False","False","0","Bruxelles","BE","fre","Marchands flamands à Venise","3.0","","0.199764982373678","0.9565217391304348","-0.7391304347826086","1"
"SBL0654449","3.0","Grendler, Paul F","39","True","17926","11","True","False","False","0","Madison","US","eng","Critics of the Italian world, 1530-1560 : Anton Francesco Doni, Nicolo Franco and Ortensio Lando","3.0","1969.0","0.20374220374220375","0.972972972972973","-1.102910602910603","1"
"SBL0654784","3.0","Cet ouvrage a été élaboré par l'équipe de Réalités animée par G. D'Angelis","14","True","5602","16","True","False","False","0","Paris","FR","fre","Venise au temps des galères","3.0","1968.0","0.025000000000000022","0.9","-0.328125","2"
"SBL0655175","3.0","Goldthwaite, Richard A","26","True","7160","11","True","False","False","0","Princeton, N.J","US","eng","Private wealth in Renaissance Florence : a study of four families","3.0","1968.0","0.4375","0.9375","-0.5","1"
"SBL0669453","2.0","Coryate, Thomas","2","True","23705","23","True","False","False","0","Glasgow","GB","eng","Coryatʼs crudities : hastily gobled up in five moneths travells in France, Savoy, Italy, Rhetia ..","3.0","1905.0","0.19405594405594406","0.8863636363636364","-0.6534090909090908","1"
"SBL0670172","3.0","Burke, Peter","19","True","15452","20","True","False","True","0","London","GB","eng","Venice and Amsterdam : a study of seventeenth-century élites","3.0","1974.0","0.3062036055143159","0.9891304347826086","-0.943796394485684","1"
"SBL0679145","3.0","Howard, Deborah","20","True","34961","10","True","False","True","0","New Haven","US","eng","Jacopo Sansovino : architecture and patronage in Renaissance Venice","3.0","1975.0","0.3406593406593407","0.7692307692307693","-0.9010989010989012","1"
"SBL0682886","3.0","Delumeau, Jean","51","True","5014","13","True","False","False","0","Paris","FR","fre","Vie économique et sociale de Rome dans la seconde moitié du 16. siècle","3.0","","0.5","1.0","-1.8583333333333332","1"
"SBL0685548","3.0","Wolters, Wolfgang","15","True","36413","12","True","False","False","0","Berlin","DE","ger","Plastische Deckendekorationen des Cinquecento in Venedig und im Veneto","3.0","1968.0","0.125","1.0","-0.7291666666666666","0"
"SBL0685905","3.0","Demus, Otto","23","True","3541","34","True","False","False","0","Washington","US","eng","The church of San Marco in Venice : history, architecture, sculpture","3.0","1960.0","0.5301387970918705","0.8595505617977528","-0.6654329147389293","0"
"SBL0690333","3.0","Herausg. von Ulrich Thieme und Felix Becker","3","True","5799","16","True","False","False","0","Leipzig","DD","ger","Allgemeines Lexikon der bildenden Künstler von der Antike bis zur Gegenwart","2.0","1970.0","-0.0038819875776396895","0.9782608695652174","0.025232919254658315","0"
"SBL0699847","3.0","Tiziano","29","True","23176","16","True","False","False","0","London","GB","eng","The paintings of Titian","3.0","1966.0","0.3623417721518988","0.9873417721518988","-1.2937763713080168","0"
