id;bid;title;author;lb;year;consultation;indegree;outdegree;degree;core_type;core_age
673;SBL0745559;Handelsgeschichte der Romanischen Völker des Mittelmeergebiets bis zum Ende der Kreuzzüge;Schaube, Adolf;False;1906;False;14;0;14;3;2
33051;IEI0024682;Storia delle Accademie d'Italia;Maylender, Michele;False;1926;False;14;0;14;3;2
28265;NAP0085212;Il tramonto delle corporazioni in Italia : secoli 18. e 19;Dal Pane, Luigi;False;1940;False;14;0;14;3;2
26452;IEI0082303;Histoire de Venise;Thiriet, Freddy;False;1952;False;14;0;14;3;3
15087;SBL0241944;La carta del navegar pitoresco : edizione critica;Boschini, Marco;False;1966;False;14;0;14;1;3
7720;SBL0461683;Studi sulle colonie veneziane in Romania nel 13. secolo;Borsari, Silvano;False;1966;False;14;0;14;3;3
12918;RAV0078952;Venezia scomparsa;Zorzi, Alvise;False;1972;False;14;0;14;3;3
3625;SBL0566459;La politica scolastica veneziana nell'età delle riforme;Gullino, Giuseppe;False;1973;False;14;0;14;3;3
22809;SBL0211116;The machiavellian moment : florentine political thought and the atlantic republican tradition;Pocock, John Greville Agard;False;1975;False;14;0;14;3;3
30746;VIA0180079;I Dogi di Venezia : nella vita pubblica e privata;Da Mosto, Andrea;True;1977;True;14;164;178;3;2
20903;VEA0048423;Andrea Tron e la crisi dell'aristocrazia senatoria a Venezia;Tabacco, Giovanni;True;1980;False;14;24;38;3;3
28348;RAV0037986;Corpus der Kapitelle der Kirche von San Marco zu Venedig;unter Mitarbeit von  Joachim Kramer und Urs Peschlow;False;1981;False;14;0;14;3;3
22557;SBL0621523;La vita politica nella Venezia del Rinascimento;Finlay, Robert;True;1982;False;14;68;82;3;3
11125;TO01224436;A history of Venice;Norwich, John Julius;False;1982;False;14;0;14;3;3
31768;VEA0021495;Structure urbaine et fonctions des batiments du 16. aux 19. siecle : una recherche a Venise;Concina, Ennio;False;1982;False;14;0;14;3;3
10303;MIL0088234;L'inquisizione romana e l'editoria a Venezia : 1540-1605;Grendler, Paul F;True;1983;False;14;146;160;3;3
27799;CFI0128593;Pietre, parole, storia : glossario della costruzione nelle fonti veneziane, secoli 15.-18;Concina, Ennio;False;1988;False;14;0;14;3;3
36298;TO00051946;L'oro dello Stato : societa, finanza e fisco nella Repubblica veneta del secondo '500;Pezzolo, Luciano;False;1990;False;14;0;14;3;3
13662;CFI0210723;Platea Sancti Marci : i luoghi marciani dall'11. al 13. secolo e la formazione della piazza;Agazzi, Michela;False;1991;False;14;0;14;3;3
7953;BVE0051905;Governanti e governati : legittimità del potere ed esercizio dell'autorità sovrana nello Stato veneto della prima età moderna;Viggiano, Alfredo;True;1993;True;14;113;127;3;3
29336;VIA0052013;Veronese;Pignatti, Terisio;False;1995;False;14;0;14;3;3
29785;VEA0083327;I gesti del principe : la festa politica a Firenze e Venezia in età rinascimentale;Casini, Matteo;True;1996;False;14;263;277;3;3
10055;CAG0567157;Venezia romanica : la formazione della città medioevale fino all'età gotica;Dorigo, Wladimiro;False;2003;False;14;0;14;3;3
28784;RCA0330268;Le vite de' più eccellenti pittori scultori e architettori;Vasari, Giorgio;False;;False;14;0;14;1;1
17855;VEA0057410;Geschichte der Baukunst und Bildhauerei;Mothes, Oscar;False;;False;14;0;14;3;2
33601;LO1E011795;Vita di Gregorio Lazzarini scritta da Vincenzo Da Canal p.v. pubblicata la prima volta nelle nozze Da Mula-Lavagnoli;Canal, Vincenzo : da;False;1809;False;13;0;13;1;2
17331;RMLE013540;Dizionario del dialetto veneziano di Giuseppe Boerio;Boerio, Giuseppe;False;1829;False;13;0;13;2;2
25040;TSA0485773;Repertorio genealogico delle famiglie confermate nobili e dei titolati nobili esistenti nelle provincie venete : contenente anche le notizie storiche sulla loro origine ..;Schroder, Franz;False;1831;False;13;0;13;2;2
20103;PUV0888312;Biografia degli artisti : volume unico;compilatore F. De Boni;False;1840;False;13;0;13;2;2
33057;VEA1177040;Otto giorni a Venezia;Quadri, Antonio;False;1844;False;13;0;13;1;2
24171;VEA0183332;Nuova guida di Venezia;Moschini, Giannantonio;False;1847;False;13;0;13;2;2
32869;LIA0012925;Il Palazzo ducale di Venezia;Zanotto, Francesco;False;1853;False;13;0;13;3;2
32349;VEA0147625;Sunto storico alfabetico e cronologico delle deliberazioni emesse dal consiglio municipale di Venezia dal 1808 a tutto il 1866 premessivi alcuni ragguagli documentati sulla caduta della Repubblica e sulle discipline civili e amministrative attuate dal 1798 a tutto il 1807;Venezia;False;1871;False;13;0;13;2;2
20204;VIA0166383;Habiti d'huomeni et donne venetiane con la processione delle sera. ma signoria et altri particolari cioe trionfi feste et cerimonie publiche delle nobilissima citta di Venetia;Franco, Giacomo;False;1876;False;13;0;13;1;2
36446;VEA1091045;Curiosità veneziane, ovvero origini delle denominazioni stradali di Venezia;Tassini, Giuseppe;False;1886;False;13;0;13;3;2
11105;LO10466858;L'ingegneria a Venezia dell'ultimo ventennio;Ordine degli ingegneri;False;1887;False;13;0;13;3;2
10361;VEA0116725;Studies in the history of Venice;Brown, Horatio F;False;1907;False;13;0;13;3;2
36169;LO10095818;Il campanile di San Marco : monografia storica;Gattinoni, Gregorio;False;1910;False;13;0;13;3;2
21573;PUV0403338;Archivalische Beitrage zur Geschichte der venezianischen Kunst aus dem Nachlass Gustav Ludwigs;hrsg. von Wilhelm Bode, Georg Gronau, Detlev Frhr. v. Hadeln;False;1911;False;13;0;13;3;2
32948;LO10243278;La chiesa e il convento di S. Stefano in Venezia;Apollonio, Ferdinando;False;1911;False;13;0;13;3;2
36931;CUB0281176;Chiese veneziane : i Frari e i Ss. Giovanni e Paolo;Fogolari, Gino;False;1931;False;13;0;13;3;2
35543;NAP0122201;Le feste e le maschere veneziane : col catalogo delle opere e degli oggetti esposti a Ca' Rezzonico dal 6 maggio al 31 ottobre 1937;a cura di] Giulio Lorenzetti;False;1937;False;13;0;13;2;2
30897;NAP0122504;Cinque secoli di pittura veneta : catalogo della mostra;a cura di Rodolfo Pallucchini;False;1945;False;13;0;13;2;2
4954;NAP0132792;L'assicurazione a Venezia dalle origini alla fine della Serenissima : documenti pubblicati in occasione del 125. annuale della compagnia;a cura di Giuseppe Stefani;False;1956;False;13;0;13;1;3
31969;VEA0049893;Venezia e il suo estuario : guida storico-artistica;Lorenzetti, Giulio;False;1956;False;13;0;13;2;3
23741;VEA0054595;L'isola e il cenobio di San Giorgio Maggiore;Damerini, Gino;False;1956;False;13;0;13;3;3
11694;VEA1030414;Venezia nei secoli;Miozzi, Eugenio;False;1957;False;13;0;13;3;3
27024;SBL0636373;Italian pictures of the Renaissance : a list of the principal artists and their works with an index of places;Berenson, Bernard;False;1957;False;13;0;13;3;3
3906;CUB0624067;Andrea Tron (1712-1785) e la crisi dell'aristocrazia senatoria a Venezia;Tabacco, Giovanni;False;1957;False;13;0;13;3;3
7123;LO10768523;Pittura veneta del Settecento;Muraro, Michelangelo;False;1959;False;13;0;13;3;3
27420;SBL0037940;Venezia e Papa Giulio 2;Seneca, Federico;False;1962;False;13;0;13;3;3
12409;SBL0131566;L'arte degli organi a Venezia;Dalla Libera, Sandro;False;1962;False;13;0;13;3;3
3544;SBL0259303;Santi e beati veneziani : quaranta profili;Musolino, Giovanni;False;1963;False;13;0;13;3;3
26324;SBL0145643;Il debito pubblico della Repubblica di Venezia : dagli ultimi decenni del 12. secolo alla fine del 15;Luzzatto, Gino;False;1963;False;13;0;13;3;3
21869;PUV0514791;Disegni veneti del Settecento nel Museo Correr di Venezia : catalogo della mostra;a cura di Terisio Pignatti;False;1964;False;13;0;13;2;3
12619;RAV0082666;Nobili e mercanti nella Lucca del Cinquecento;Berengo, Marino;False;1965;False;13;0;13;3;3
22138;RAV0046843;L'opera completa di Giambattista Tiepolo;Tiepolo, Giambattista;False;1968;False;13;0;13;3;3
4491;VIA0007115;Il libro di spese diverse con aggiunta di lettere e d'altri documenti;Lotto, Lorenzo;False;1969;False;13;0;13;3;3
35452;TO00308838;Renaissance Venice;edited by J. R. Hale;False;1974;False;13;0;13;3;3
31646;VEA0050841;Chioggia : saggio di storia urbanistica dalla formazione al 1870;Concina, Ennio;True;1977;False;13;68;81;3;3
14575;SBL0711865;Bernardus Teotonicus e i rapporti commerciali tra la Germania meridionale e Venezia prima della istituzione del Fondaco dei Tedeschi;Stromer, Wolfgang : von;False;1978;False;13;0;13;3;3
12006;UBO0284294;Violence in early Renaissance Venice;Ruggiero, Guido;True;1980;False;13;0;13;3;3
22231;TO01154290;The building of Renaissance Florence : an economic and social history;Goldthwaite, Richard A;False;1980;False;13;0;13;3;3
17278;RAV0079698;Venezia nel Settecento : stato, architettura, territorio;Brusatin, Manlio;False;1980;False;13;0;13;3;3
19397;VEA0029696;Vere da pozzo di Venezia : i puteali pubblici di Venezia e della sua laguna;Rizzi, Alberto;False;1981;False;13;0;13;3;3
13669;VEA0035067;Cima da Conegliano;Humfrey, Peter;False;1983;False;13;0;13;3;3
21000;VEA0100278;I mestieri della moda a Venezia nei sec. 13.-18. : documenti;Davanzo Poli, Doretta;False;1986;False;13;0;13;1;3
5713;CFI0017156;Industria e decadenza economica a Venezia nel 17. secolo;Rapp, Richard Tilden;True;1986;True;13;58;71;3;3
27650;RAV0006894;Venezia e la difesa del Levante : da Lepanto a Candia 1570-1670;;True;1986;False;13;95;108;3;3
20095;VIA0077448;La chapelle Zen a Saint-Marc de Venise : D'Antonio a Tullio Lombardo;Jestaz, Bertrand;False;1986;False;13;0;13;3;3
20748;LO10021755;Palma il Vecchio : l'opera completa;Rylands, Philip;False;1988;False;13;0;13;3;3
26581;CFI0200822;I piccoli principi : signorie locali, feudi e comunità soggette nello Stato regionale veneto dall'espansione territoriale ai primi decenni del '600;Zamperetti, Sergio;True;1991;False;13;109;122;3;3
29156;IEI0051627;The sculpture of Jacopo Sansovino;Boucher, Bruce;False;1991;False;13;0;13;3;3
28567;TO00308143;Wealth and the demand for art in Italy : 1300-1600;Goldthwaite, Richard A;False;1993;False;13;0;13;3;3
10749;VEA0078106;I mestieri di Venezia :  storia, arte e devozione delle corporazioni dal 13. al 18. secolo;Manno, Antonio;False;1995;False;13;0;13;3;3
20288;VEA0091445;Venice & antiquity : the Venetian sense of the past;Brown, Patricia Fortini;True;1996;False;13;0;13;3;3
10982;IEI0111134;Venezia : itinerari per la storia della città;a cura di Stefano Gasparri, Giovanni Levi e Pierandrea Moro;False;1997;False;13;0;13;2;3
907;VEA0097519;Il patriziato veneziano alla fine della Repubblica : 1646-1797;Hunecke, Volker;True;1997;True;13;159;172;3;3
28171;NAP0215303;Allgemeines Lexikon der bildenden Kunstler des 20. Jahrhunderts;herausgegeben von Hans Vollmer;False;1999;False;13;0;13;2;3
32159;RML0081264;Convents and the body politic in late Renaissance Venice;Sperling, Jutta Gisela;True;1999;True;13;0;13;3;3
2291;VEA0149600;Facciate sacre a scopo profano : Venezia e la politica dei monumenti dal Quattrocento al Settecento;Gaier, Martin;True;2002;False;13;334;347;3;3
33135;VEA0766883;Chiesa di Santa Maria Formosa, Venezia;Trucolo, Amedeo;False;2007;False;13;0;13;3;3
3870;LO10381812;Storia della Repubblica di Venezia;Cessi, Roberto;False;;False;13;0;13;3;2
12681;CFI0032658;Disegni antichi del Museo Correr di Venezia;Museo Correr;False;;False;13;0;13;3;3
5014;SBL0682886;Vie économique et sociale de Rome dans la seconde moitié du 16. siècle;Delumeau, Jean;False;;False;13;0;13;3;3
31916;TO0E004398;Relatione della republica venetiana, di Giouanni Botero Benese ... Con vn discorso intorno allo stato della Chiesa;Botero, Giovanni;False;1605;False;12;0;12;1;1
5321;BA1E000737;Atlante veneto, nel quale si contiene la descrittione geografica, storica, sacra, profana, e politica, degl'imperij, regni, provincie, e stati dell'universo, ... coll'aggiunta di tutti li Paesi nuovamente scoperti, accresciuto di molte tavole geografiche, ... Opera, e studio del padre maestro Coronelli ... ad uso dell'Accademia cosmografica degli Argonauti. Tomo 1;Coronelli, Vincenzo Maria;False;1696;False;12;0;12;1;1
8880;RMSE107460;Laurentii De Monacis ... Chronicon de rebus venetis ab U. C. ad annum 1354 ..;recensuit,   praefationibus illustravit Flaminius Cornelius;False;1758;False;12;0;12;1;1
10254;VEAE006068;Nuova cronaca veneta, ossia Descrizione di tutte le pubbliche architetture, sculture e pitture della citta di Venezia ed isole circonvicine divisa in sei sestieri ... opera del p. maestro f. Tommas'Arcangelo Zucchini ... Sestier primo [-secondo] ..;Zucchini, Tommaso Arcangelo;False;1784;False;12;0;12;1;1
22553;LO1E021799;Nuova guida per Venezia con 45 oggetti di arti incisi e un compendio della Istoria veneziana di Giannantonio Moschini;Moschini, Giannantonio;False;1828;False;12;0;12;2;2
22933;VEA0118457;Les arts industriels a Venise au Moyen age et à la Renaissance;Urbani de Gheltof, Giuseppe Marino;False;1885;False;12;0;12;3;2
3359;LO10232297;Il viaggio in Italia di Enrico 3. re di Francia e le feste a Venezia, Ferrara, Mantova e Torino;Nolhac, Pierre : de;False;1890;False;12;0;12;3;2
19823;RAV0779120;Le vite dei pittori scultori e architetti veronesi;Zannandreis, Diego;False;1891;False;12;0;12;3;2
26309;RML0085884;Studi e ricerche per l'edizione dei Capitolari antichissimi delle arti veneziane (1219-1330;Monticolo, Giovanni;False;1892;False;12;0;12;3;2
36520;UBO3888338;Calli e canali in Venezia;Molmenti, Pompeo;False;1893;False;12;0;12;3;2
5934;SBL0475023;Il territorio di Chioggia : ricerche coro-idrografiche storico-critiche e archeologiche con l'analisi del Pactum Clugiae e tre appendici ..;Bellemo, Vincenzo;False;1893;False;12;0;12;3;2
22485;CUB0252241;Elenco degli oggetti esposti [nel! Museo civico e Raccolta Correr in Venezia;;False;1899;False;12;0;12;2;2
26528;PUV0526437;Il senato veneziano : origine, costituzione, attribuzioni e riti;Enrico Besta;False;1899;False;12;0;12;3;2
32845;VEA0054126;Le abbazie veneziane dei SS. Ilario e Benedetto e di S. Gregorio : note storiche artistiche archeologiche;Marzemin, Giuseppe;False;1912;False;12;0;12;3;2
27911;LO10370716;La Galleria dei Gonzaga venduta all'Inghilterra nel 1627-28 : documenti degli archivi di Mantova e Londra;Luzio, Alessandro;False;1913;False;12;0;12;1;2
8063;NAP0414230;Epistolari veneziani del secolo 18;Molmenti, Pompeo;False;1914;False;12;0;12;1;2
12450;CUB0632022;La storia della pittura veneziana : Parte II. Il divenire;Testi, Laudedeo;False;1915;False;12;0;12;3;2
10147;TSA0723876;Dell'incisione in Venezia;Moschini, Giannantonio;False;1924;False;12;0;12;3;2
22855;BRI0025713;Il magistrato dei cinque savi alla mercanzia dalla istituzione alla caduta della Repubblica : studio storico su documenti d'archivio;Borgherini Scarabellin, Maria;False;1925;False;12;0;12;3;2
3073;RLZ0129026;La Storia di Venezia nella vita privata : dalle origini alla caduta della repubblica;Molmenti, Pompeo;False;1926;False;12;0;12;3;2
20417;RAV0024679;La pittura veneziana del Seicento e Settecento;Fiocco, Giuseppe;False;1929;False;12;0;12;3;2
36550;UBO1481061;A corpus of Italian medals of the Renaissance before Cellini;Hill, George Francis;False;1930;False;12;0;12;3;2
32282;TO00343082;Glossary of mediaeval terms of business: Italian series 1200-1600;Edler de Roover, Florence;False;1934;False;12;0;12;2;2
8600;VEA0052910;La collezione dei Conti Donà dalle Rose a Venezia;Lorenzetti, Giulio;False;1934;False;12;0;12;2;2
20047;CUB0371801;El libro di mercatantie et usanze de' paesi;a cura di] Franco Borlandi;False;1936;False;12;0;12;1;2
34618;VEA0048128;Il Fondaco nostro dei Tedeschi;a cura del Ministero delle comunicazioni, Direzione generale delle poste e telegrafi;False;1941;False;12;0;12;3;2
2287;CUB0076189;La R. Accademia di belle arti di Venezia;Bassi, Elena;False;1941;False;12;0;12;3;2
6073;CFI0493180;Chronica per extensum descripta;Dandolo, Andrea;False;1943;False;12;0;12;1;2
21294;CUB0428049;Domenico Grimani, cardinale di s. Marco (1523;Paschini, Pio;False;1943;False;12;0;12;3;2
34375;RAV0054876;Mosaici antichi di San Marco a Venezia;Bettini, Sergio;False;1944;False;12;0;12;3;2
22498;UFI0179742;A history of Cyprus;Hill, George;False;1949;False;12;0;12;3;2
3866;MIL0527922;Medieval trade in the mediterranen world;illustrative documents translated with introductions and notes by Robert S. Lopez and Irving W. Raymond;False;1955;False;12;0;12;3;3
23494;VEA0053822;Lettere di mercanti a Pignol Zucchello, 1336-1350;a cura di Raimondo Morozzo Della Rocca;False;1957;False;12;0;12;1;3
2915;UBO3801993;Dizionario biografico degli italiani : [presentazione dell'opera;;False;1960;False;12;0;12;2;3
4612;SBL0529183;Suor Arcangela monaca del Seicento veneziano;Zanette, Emilio;False;1960;False;12;0;12;3;3
27801;PAR1141079;Toponomastica veneta;Dante Olivieri;False;1961;False;12;0;12;2;3
26106;LO10535522;Feste, spettacoli, divertimenti e piaceri degli antichi veneziani;Tassini, Giuseppe;False;1961;False;12;0;12;3;3
34861;TSA0579024;Aspetti della storia economica friulana dalla fine del 15. secolo alla caduta del dominio veneto;Rubino, Aulo;False;1961;False;12;0;12;3;3
31102;PUV0857032;S. Maria Mater Domini : storia e arte;Tramontin, Silvio;False;1962;False;12;0;12;3;3
15939;SBL0420583;Curiosita veneziane, ovvero origini delle denominazioni stradali;Tassini, Giuseppe;False;1964;False;12;0;12;3;3
25528;SBL0285881;La chiesa dei Carmini : storia e arte;Niero, Antonio;False;1965;False;12;0;12;3;3
81;SBL0231315;Giovanni Bellini;Robertson, Giles;False;1968;False;12;0;12;3;3
36413;SBL0685548;Plastische Deckendekorationen des Cinquecento in Venedig und im Veneto;Wolters, Wolfgang;False;1968;False;12;0;12;3;3
3361;LIA0128816;La Chiesa del Redentore;Timofiewitsch, Wladimir;False;1969;False;12;0;12;3;3
24803;UBO1781965;Problems in Titian, mostly iconographic;Panofsky, Erwin;False;1969;False;12;0;12;3;3
14835;SBL0709490;Venise au fil du temps : atlas historique d'urbanisme et d'architecture;Trincanato, Egle Renata;False;1971;False;12;0;12;3;3
14090;CFI0005524;Storia documentata di Venezia;Romanin, Samuele;False;1972;False;12;0;12;3;3
37330;RAV0039059;The sculpture of Tullio Lombardo : studies in sources and meaning;Wilk, Sarah Blake;False;1978;False;12;0;12;3;3
12598;RMS2640126;La storia di Venezia nella vita privata : dalle origini alla caduta della repubblica;Molmenti, Pompeo;False;1978;False;12;0;12;3;3
5900;VIA0256652;Venezia 1848-49, la rivoluzione e la difesa;A. Bernardello, P. Brunello, P. Ginsborg;False;1979;False;12;0;12;3;3
14626;RAV0040315;Paolo Sarpi tra Venezia e l'Europa;Cozzi, Gaetano;False;1979;False;12;0;12;3;3
28287;BVE0193041;The architectural history of Venice;Howard, Deborah;True;1980;False;12;86;98;3;3
17532;BVE0280461;Una famiglia veneziana e la conservazione della ricchezza : i Donà dal '500 al '900;Davis, James Cushman;False;1980;False;12;0;12;3;3
14098;SBL0348140;Le pietre dell'architettura veneta e di Venezia;Dalla Costa, Mario;False;1981;False;12;0;12;3;3
19438;RAV0046866;L'opera completa del Piazzetta;Piazzetta, Giovanni Battista;False;1982;False;12;0;12;1;3
11584;BVE0705965;Venezia: piante e vedute : catalogo del fondo cartografico a stampa;a cura di] Giandomenico Romanelli, Susanna Biadene;False;1982;False;12;0;12;2;3
22285;TO00315809;Ritual brotherhood in renaissance Florence;Weissman, Ronald F. E;False;1982;False;12;0;12;3;3
11443;CFI0076030;Laguna, lidi, fiumi : esempi di cartografia storica commentata;a cura di Francesca Cavazzana Romanelli, Emanuela Casti Moreschi;False;1984;False;12;0;12;2;3
26693;CFI0078768;I Pisani Dal Banco e Moretta : storia di due famiglie veneziane in età moderna e delle loro vicende patrimoniali tra 1705 e 1836;Gullino, Giuseppe;False;1984;False;12;0;12;3;3
4365;PUV0285690;Handel und Politik zwischen dem byzantinischen Reich und den italienischen Kommunen Venedig, Pisa und Genua in der Epoche der Komnenen und der Angeloi (1081-1204;Lilie, Ralph Johannes;False;1984;False;12;0;12;3;3
30925;CFI0090291;Storia del ghetto di Venezia;Calimani, Riccardo;False;1985;False;12;0;12;3;3
7281;TO00001065;Venezia nel Duecento : tra Oriente e Occidente;Cessi, Roberto;False;1985;False;12;0;12;3;3
24629;CFI0111639;Il patriziato veneziano : la realtà contro il mito;Queller, Donald E;True;1987;False;12;172;184;3;3
12995;CFI0106973;Metodo in pratica di sommario o sia Compilazione delle leggi, terminazioni & ordini appartenenti agl'illustrissimi & eccellentissimi collegio e magistrato alle acque opera dell'avvocato fiscale Giulio Rompiasio : in Venezia 1733;Rompiasio, Giulio;False;1988;False;12;0;12;1;3
7918;CFI0093399;I mestieri della moda a Venezia dal 13. al 18. secolo : Ala napoleonica e Museo Correr, Venezia giugno-settembre 1988;;False;1988;False;12;0;12;2;3
31737;CFI0145444;Collezioni di antichità a Venezia nei secoli della Repubblica: dai libri e documenti della Biblioteca Marciana : mostra, 27 maggio-31 luglio 1988;catalogo a cura di Marino Zorzi;True;1988;False;12;180;192;3;3
17613;CFI0172718;Arte antica e cultura antiquaria nelle collezioni venete al tempo della Serenissima;Favaretto, Irene;True;1990;False;12;228;240;3;3
22592;RER0002566;Il trevigiano nei secoli 15. e 16. : l'assetto amministrativo e il sistema fiscale;Del Torre, Giuseppe;False;1990;False;12;0;12;3;3
31553;VIA0019008;I capolavori dell'arte veneziana : le gallerie dell'Accademia;Nepi Scirè, Giovanna;False;1991;False;12;0;12;3;3
10684;VEA0046503;The house of gold : building a palace in Medieval Venice;Goy, Richard John;True;1992;False;12;58;70;3;3
2331;UBO0047009;Venice : a documentary history, 1450-1630;edited by David Chambers and Brian Pullan;False;1992;False;12;0;12;3;3
7753;LO10725217;Venetia città nobilissima et singolare descritta in 14. libri;Sansovino, Francesco;False;2002;False;12;0;12;1;3
13408;MIL0021176;Le deliberazioni del Consiglio dei 40 della Repubblica di Venezia;Venezia;False;;False;12;0;12;1;3
25315;BVE0076240;I diarii;Sanudo, Marino;False;;False;12;0;12;1;1
2326;PUV0318191;Bibliotheca manuscripta ad S. Marci venetiarum;Biblioteca nazionale Marciana;False;;False;12;0;12;2;2
7187;VEA0077125;Storia di Venezia;Musatti, Eugenio;False;;False;12;0;12;3;2
14612;RAV0095868;La costituzione di Venezia;Maranini, Giuseppe;False;;False;12;0;12;3;3
20641;CUB0477363;Della letteratura veneziana del secolo 19. : Notizie ed appunti;Nani Mocenigo, Filippo;False;;False;12;0;12;3;2
6147;TO0E129789;Le arti che vanno per via nella città di Venezia inventate ed incise da Gaetano Zompini. Aggiuntavi una memoria di detto autore;Zompini, Gaetano;False;1785;False;11;0;11;1;1
22586;SBLE018193;Storia pittorica della Italia : dal risorgimento delle belle arti fin presso al fine del 18. secolo;Lanzi, Luigi;False;1809;False;11;0;11;3;2
1555;VIAE017446;Il Canal Grande di Venezia descritto da Antonio Quadri segretario dell'Imp. R. Governo di Venezia, e membro ordinario del Veneto Ateneo e rappresentato in 60. tavole rilevate ed incise da Dioniso Moretti opera dedicata a s.a.i.r. il serenissimo arciduca Ranieri ..;Quadri, Antonio;False;1828;False;11;0;11;3;2
30712;TO01434319;The stones of Venice. 1, The foundations;Ruskin, John;False;1851;False;11;0;11;3;2
30506;PUV0774506;Degli edifizi consacrati al culto divino in Venezia o distrutti o mutati d'uso nella prima metà del secolo 19. : note storiche;Della Valentina, Sante;False;1852;False;11;0;11;3;2
24678;VEA0118488;Der Doge Andreas Dandolo und die von demselben angelegten Urkundensammlungen zur Staats und Handelsgeschichte Venedigs;Tafel, Gottlieb Lukas Friedrich;False;1855;False;11;0;11;3;2
9527;RAV0312199;Biografia degli artisti padovani;Pietrucci, Napoleone;False;1858;False;11;0;11;2;2
22660;UBO1589423;Torcello antica e moderna : studii;Battaglini, Nicolo;False;1871;False;11;0;11;3;2
1268;RML0085937;Monografia della vetraria veneziana e muranese;a cura di Bartolomeo Cecchetti, Vincenzo Zanetti, Eugenio Sanfermo;False;1874;False;11;0;11;3;2
7604;LO10428143;Dizionario del linguaggio italiano storico ed amministrativo;Rezasco, Giulio;False;1881;False;11;0;11;2;2
18968;RML0028761;Saggio di cartografia della regione veneta;a cura di Giovanni Marinelli;False;1881;False;11;0;11;3;2
1624;UBO2846345;The venetian painters of the Renaissance : with an index to their works;Berenson, Bernard;False;1894;False;11;0;11;3;2
27502;CUB0649760;Guida storico-artistica della scuola di S. Giovanni Evangelista in Venezia;Urbani de Gheltof, Giuseppe Marino;False;1895;False;11;0;11;2;2
13370;BMT0005759;Les mosaïques de Saint - Marc a Venise;Saccardo, Pierre;False;1896;False;11;0;11;3;2
25809;UBO1595712;Mittelalterliche Plastik in Venedig;Gabelentz, Hans : von der;False;1903;False;11;0;11;3;2
24820;RAV1130984;Venezia antica e moderna;Marini, Ernesto;False;1905;False;11;0;11;3;2
12176;SBL0480049;The Latins in the Levant : a history of Frankish Greece;Miller, William;False;1908;False;11;0;11;3;2
34654;GEA0020161;Sull'antica idrografia veneta : saggio;Averone, Antonio;False;1911;False;11;0;11;3;2
2510;LO10095466;Curiosita veneziane;Tassini, Giuseppe;False;1915;False;11;0;11;3;2
26726;LO10395295;Storia documentata della rivoluzione e della difesa di Venezia negli anni 1848-49 tratta da fonti italiane ed austriache;Marchesi, Vincenzo;True;1916;False;11;57;68;3;2
23898;LO10324513;Della letteratura veneziana del secolo 19. : notizie ed appunti;Nani Mocenigo, Filippo;False;1916;False;11;0;11;3;2
16967;RLZ0129025;La Storia di Venezia nella vita privata : dalle origini alla caduta della repubblica;Molmenti, Pompeo;False;1925;False;11;0;11;3;2
23784;VEA0056566;"Itinerario sansoviniano a Venezia : in occasione della traslazione dei resti mortali di Jacopo Sansovino in Basilica di San Marco ricorrendo il quarto centenario della sua nomina a ""proto"" della Procuratia, 1529 1929";Lorenzetti, Giulio;False;1929;False;11;0;11;3;2
29867;VEA0068763;Origo civitatum Italie seu Venetiarum : (Chronicon Altinate et Chronicon Gradense;a cura di Roberto Cessi;False;1933;False;11;0;11;1;2
26040;GEA0022194;Le origini romane di Venezia;Marzemin, Giuseppe;False;1937;False;11;0;11;3;2
8795;PUV0107797;Rerum Italicarum scriptores : Raccolta degli storici italiani dal Cinquecento al Millecinquecento;Dandolo, Andrea;False;1938;False;11;0;11;2;2
19471;LO10244105;Il libro illustrato veneziano del Settecento;note di G. Morazzoni;False;1943;False;11;0;11;1;2
23471;NAP0101931;Il Museo Correr di Venezia : dipinti dal 14. al 16. secolo;Museo Correr;False;1957;False;11;0;11;2;3
10971;SBL0506131;L'interdetto di Venezia del 1606 e i Gesuiti : silloge di documenti con introduzione;Pietro Pirri;False;1959;False;11;0;11;3;3
32888;LO10247826;Il Museo Correr di Venezia : dipinti del 17. e 18. secolo;Museo Correr;False;1960;False;11;0;11;2;3
26702;SBL0038563;Le feste veneziane : i giochi popolari, le cerimonie religiose e di governo;Tamassia Mazzarotto, Bianca;False;1961;False;11;0;11;3;3
20757;SBL0131426;Cassiere della bolla ducale : grazie-novus liber, 1299-1305;Venezia;False;1962;False;11;0;11;1;3
7941;SBL0254418;Giovanni Bellini e i belliniani;Heinemann, Fritz;False;1962;False;11;0;11;3;3
30943;TO00126457;L'agricoltura veneta dalla caduta della Repubblica all'Unita;Berengo, Marino;False;1963;False;11;0;11;3;3
36771;SBL0199149;Effie in Venice : Unpublished letters of Mrs. John Ruskin written from Venice between 1849-1852;Millais, Euphemia Chalmers Gray;False;1965;False;11;0;11;1;3
35955;SBL0549608;Zibaldone da Canal : manoscritto mercantile del sec. 14;a cura di Alfredo Stussi;False;1967;False;11;0;11;1;3
7160;SBL0655175;Private wealth in Renaissance Florence : a study of four families;Goldthwaite, Richard A;False;1968;False;11;0;11;3;3
17810;SBL0226451;Byzantium confronts the West : 1180-1204;Brand, Charles M;False;1968;False;11;0;11;3;3
